Orden;Periodo panel;ciudad;cod_distrito;distrito;cod_barrio;barrio;año;fecha_indicador;fuente_indicador;categoría_1;categoría_2;indicador_nivel1;indicador_nivel2;indicador_nivel3;unidad_indicador;indicador_completo;valor_indicador
492;2020;Ciudad de Madrid;1;Centro;11;Palacio;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22923
588;2020;Ciudad de Madrid;1;Centro;12;Embajadores;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;45259
683;2020;Ciudad de Madrid;1;Centro;13;Cortes;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;10484
770;2020;Ciudad de Madrid;1;Centro;14;Justicia;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17153
866;2020;Ciudad de Madrid;1;Centro;15;Universidad;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;31725
962;2020;Ciudad de Madrid;1;Centro;16;Sol;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;7337
1265;2020;Ciudad de Madrid;2;Arganzuela;21;Imperial;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22766
1354;2020;Ciudad de Madrid;2;Arganzuela;22;Acacias;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;36785
1445;2020;Ciudad de Madrid;2;Arganzuela;23;Chopera;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19993
1537;2020;Ciudad de Madrid;2;Arganzuela;24;Legazpi;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19652
1624;2020;Ciudad de Madrid;2;Arganzuela;25;Delicias;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;27658
1712;2020;Ciudad de Madrid;2;Arganzuela;26;Palos de la Frontera;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;25801
1805;2020;Ciudad de Madrid;2;Arganzuela;27;Atocha;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;1175
2099;2020;Ciudad de Madrid;3;Retiro;31;Pacífico;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;33571
2193;2020;Ciudad de Madrid;3;Retiro;32;Adelfas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;18474
2283;2020;Ciudad de Madrid;3;Retiro;33;Estrella;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;23306
2374;2020;Ciudad de Madrid;3;Retiro;34;Ibiza;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;21646
2463;2020;Ciudad de Madrid;3;Retiro;35;Los Jerónimos;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;7039
2553;2020;Ciudad de Madrid;3;Retiro;36;Niño Jesús;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;15343
2847;2020;Ciudad de Madrid;4;Salamanca;41;Recoletos;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;15734
2935;2020;Ciudad de Madrid;4;Salamanca;42;Goya;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;29649
3024;2020;Ciudad de Madrid;4;Salamanca;43;Fuente del Berro;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;21071
3113;2020;Ciudad de Madrid;4;Salamanca;44;Guindalera;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;41609
3209;2020;Ciudad de Madrid;4;Salamanca;45;Lista;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;20961
3295;2020;Ciudad de Madrid;4;Salamanca;46;Castellana;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17124
3590;2020;Ciudad de Madrid;5;Chamartín;51;El Viso;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17302
3676;2020;Ciudad de Madrid;5;Chamartín;52;Prosperidad;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;36651
3766;2020;Ciudad de Madrid;5;Chamartín;53;Ciudad Jardín;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;18642
3860;2020;Ciudad de Madrid;5;Chamartín;54;Hispanoamérica;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;31733
3948;2020;Ciudad de Madrid;5;Chamartín;55;Nueva España;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24657
4038;2020;Ciudad de Madrid;5;Chamartín;56;Castilla;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;16880
4342;2020;Ciudad de Madrid;6;Tetuán;61;Bellas Vistas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;29146
4435;2020;Ciudad de Madrid;6;Tetuán;62;Cuatro Caminos;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;34608
4524;2020;Ciudad de Madrid;6;Tetuán;63;Castillejos;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;20513
4612;2020;Ciudad de Madrid;6;Tetuán;64;Almenara;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22642
4710;2020;Ciudad de Madrid;6;Tetuán;65;Valdeacederas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;26021
4801;2020;Ciudad de Madrid;6;Tetuán;66;Berruguete;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;25007
5099;2020;Ciudad de Madrid;7;Chamberí;71;Gaztambide;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22891
5190;2020;Ciudad de Madrid;7;Chamberí;72;Arapiles;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24455
5283;2020;Ciudad de Madrid;7;Chamberí;73;Trafalgar;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24696
5372;2020;Ciudad de Madrid;7;Chamberí;74;Almagro;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19807
5462;2020;Ciudad de Madrid;7;Chamberí;75;Ríos Rosas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;27382
5552;2020;Ciudad de Madrid;7;Chamberí;76;Vallehermoso;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;20217
5857;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;81;El Pardo;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;3454
5945;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;3265
6030;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;83;Peñagrande;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;44508
6124;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;84;Pilar;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;46419
6218;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;85;La Paz;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;33765
6311;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;86;Valverde;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;63201
6405;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;87;Mirasierra;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;32898
6494;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;88;El Goloso;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;18511
6791;2020;Ciudad de Madrid;9;Moncloa-Aravaca;91;Casa de Campo;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;12991
6883;2020;Ciudad de Madrid;9;Moncloa-Aravaca;92;Argüelles;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24093
6975;2020;Ciudad de Madrid;9;Moncloa-Aravaca;93;Ciudad Universitaria;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;16260
7061;2020;Ciudad de Madrid;9;Moncloa-Aravaca;94;Valdezarza;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;29722
7154;2020;Ciudad de Madrid;9;Moncloa-Aravaca;95;Valdemarín;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;6726
7238;2020;Ciudad de Madrid;9;Moncloa-Aravaca;96;El Plantío;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;2808
7324;2020;Ciudad de Madrid;9;Moncloa-Aravaca;97;Aravaca;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;26823
7630;2020;Ciudad de Madrid;10;Latina;101;Los Cármenes;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17397
7722;2020;Ciudad de Madrid;10;Latina;102;Puerta del Ángel;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;41730
7814;2020;Ciudad de Madrid;10;Latina;103;Lucero;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;36090
7904;2020;Ciudad de Madrid;10;Latina;104;Aluche;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;66351
7996;2020;Ciudad de Madrid;10;Latina;105;Campamento;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19281
8084;2020;Ciudad de Madrid;10;Latina;106;Cuatro Vientos;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;5748
8168;2020;Ciudad de Madrid;10;Latina;107;Águilas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;51557
8482;2020;Ciudad de Madrid;11;Carabanchel;111;Comillas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22403
8571;2020;Ciudad de Madrid;11;Carabanchel;112;Opañel;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;33051
8662;2020;Ciudad de Madrid;11;Carabanchel;113;San Isidro;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;38957
8757;2020;Ciudad de Madrid;11;Carabanchel;114;Vista Alegre;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;45975
8851;2020;Ciudad de Madrid;11;Carabanchel;115;Puerta Bonita;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;34860
8941;2020;Ciudad de Madrid;11;Carabanchel;116;Buenavista;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;47055
9034;2020;Ciudad de Madrid;11;Carabanchel;117;Abrantes;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;30739
9337;2020;Ciudad de Madrid;12;Usera;121;Orcasitas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22837
9432;2020;Ciudad de Madrid;12;Usera;122;Orcasur;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;13808
9526;2020;Ciudad de Madrid;12;Usera;123;San Fermín;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;23666
9617;2020;Ciudad de Madrid;12;Usera;124;Almendrales;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;21439
9708;2020;Ciudad de Madrid;12;Usera;125;Moscardó;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;26353
9801;2020;Ciudad de Madrid;12;Usera;126;Zofío;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;13968
9893;2020;Ciudad de Madrid;12;Usera;127;Pradolongo;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17430
10201;2020;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;34698
10299;2020;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;41664
10394;2020;Ciudad de Madrid;13;Puente de Vallecas;133;Palomeras Bajas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;40166
10487;2020;Ciudad de Madrid;13;Puente de Vallecas;134;Palomeras Sureste;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;42594
10584;2020;Ciudad de Madrid;13;Puente de Vallecas;135;Portazgo;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;28350
10671;2020;Ciudad de Madrid;13;Puente de Vallecas;136;Numancia;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;47298
10976;2020;Ciudad de Madrid;14;Moratalaz;141;Pavones;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;9137
11069;2020;Ciudad de Madrid;14;Moratalaz;142;Horcajo;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;6334
11152;2020;Ciudad de Madrid;14;Moratalaz;143;Marroquina;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;27260
11238;2020;Ciudad de Madrid;14;Moratalaz;144;Media Legua;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17871
11331;2020;Ciudad de Madrid;14;Moratalaz;145;Fontarrón;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17139
11422;2020;Ciudad de Madrid;14;Moratalaz;146;Vinateros;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;16868
11725;2020;Ciudad de Madrid;15;Ciudad Lineal;151;Ventas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;48099
11818;2020;Ciudad de Madrid;15;Ciudad Lineal;152;Pueblo Nuevo;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;62111
11910;2020;Ciudad de Madrid;15;Ciudad Lineal;153;Quintana;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24622
11997;2020;Ciudad de Madrid;15;Ciudad Lineal;154;Concepción;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;20856
12091;2020;Ciudad de Madrid;15;Ciudad Lineal;155;San Pascual;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;18130
12183;2020;Ciudad de Madrid;15;Ciudad Lineal;156;San Juan Bautista;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;12487
12272;2020;Ciudad de Madrid;15;Ciudad Lineal;157;Colina;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;6387
12356;2020;Ciudad de Madrid;15;Ciudad Lineal;158;Atalaya;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;1568
12438;2020;Ciudad de Madrid;15;Ciudad Lineal;159;Costillares;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22010
12744;2020;Ciudad de Madrid;16;Hortaleza;161;Palomas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;6790
12829;2020;Ciudad de Madrid;16;Hortaleza;162;Piovera;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;14911
12915;2020;Ciudad de Madrid;16;Hortaleza;163;Canillas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;40578
13014;2020;Ciudad de Madrid;16;Hortaleza;164;Pinar del Rey;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;52691
13107;2020;Ciudad de Madrid;16;Hortaleza;165;Apóstol Santiago;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;15418
13201;2020;Ciudad de Madrid;16;Hortaleza;166;Valdefuentes;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;57879
13507;2020;Ciudad de Madrid;17;Villaverde;171;Villaverde Alto, Casco Histórico de Villaverde;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;45204
13610;2020;Ciudad de Madrid;17;Villaverde;172;San Cristóbal;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;16052
13701;2020;Ciudad de Madrid;17;Villaverde;173;Butarque;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;18870
13790;2020;Ciudad de Madrid;17;Villaverde;174;Los Rosales;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;37587
13886;2020;Ciudad de Madrid;17;Villaverde;175;Ángeles;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;31170
14190;2020;Ciudad de Madrid;18;Villa de Vallecas;181;Casco Histórico de Vallecas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;40280
14291;2020;Ciudad de Madrid;18;Villa de Vallecas;182;Santa Eugenia;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24328
14384;2020;Ciudad de Madrid;18;Villa de Vallecas;183;Ensanche de Vallecas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;45828
14681;2020;Ciudad de Madrid;19;Vicálvaro;191;Casco Histórico de Vicálvaro;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;34816
14780;2020;Ciudad de Madrid;19;Vicálvaro;192;Valdebernardo;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17638
14875;2020;Ciudad de Madrid;19;Vicálvaro;193;Valderrivas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;18142
14959;2020;Ciudad de Madrid;19;Vicálvaro;194;El Cañaveral;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;1530
15255;2020;Ciudad de Madrid;20;San Blas-Canillejas;201;Simancas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;27918
15344;2020;Ciudad de Madrid;20;San Blas-Canillejas;202;Hellín;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;9157
15432;2020;Ciudad de Madrid;20;San Blas-Canillejas;203;Amposta;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;8575
15521;2020;Ciudad de Madrid;20;San Blas-Canillejas;204;Arcos;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24211
15612;2020;Ciudad de Madrid;20;San Blas-Canillejas;205;Rosas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;31677
15702;2020;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;16693
15792;2020;Ciudad de Madrid;20;San Blas-Canillejas;207;Canillejas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;28584
15887;2020;Ciudad de Madrid;20;San Blas-Canillejas;208;El Salvador;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;11351
16180;2020;Ciudad de Madrid;21;Barajas;211;Alameda de Osuna;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19526
16273;2020;Ciudad de Madrid;21;Barajas;212;Aeropuerto;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;1851
16357;2020;Ciudad de Madrid;21;Barajas;213;Casco Histórico de Barajas;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;7565
16445;2020;Ciudad de Madrid;21;Barajas;214;Timón;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;12388
16532;2020;Ciudad de Madrid;21;Barajas;215;Corralejos;2019;43466;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;7642
17136;2021;Ciudad de Madrid;1;Centro;11;Palacio;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;23729
17225;2021;Ciudad de Madrid;1;Centro;12;Embajadores;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;47528
17314;2021;Ciudad de Madrid;1;Centro;13;Cortes;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;10846
17395;2021;Ciudad de Madrid;1;Centro;14;Justicia;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;18304
17485;2021;Ciudad de Madrid;1;Centro;15;Universidad;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;33580
17575;2021;Ciudad de Madrid;1;Centro;16;Sol;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;8046
