Orden;Periodo panel;ciudad;cod_distrito;distrito;cod_barrio;barrio;año;fecha_indicador;fuente_indicador;categoría_1;categoría_2;indicador_nivel1;indicador_nivel2;indicador_nivel3;unidad_indicador;indicador_completo;valor_indicador
17862;2021;Ciudad de Madrid;2;Arganzuela;21;Imperial;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;97
17946;2021;Ciudad de Madrid;2;Arganzuela;22;Acacias;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107
18030;2021;Ciudad de Madrid;2;Arganzuela;23;Chopera;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;57
18114;2021;Ciudad de Madrid;2;Arganzuela;24;Legazpi;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;141
18196;2021;Ciudad de Madrid;2;Arganzuela;25;Delicias;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;105
18278;2021;Ciudad de Madrid;2;Arganzuela;26;Palos de la Frontera;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;65
18366;2021;Ciudad de Madrid;2;Arganzuela;27;Atocha;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;74
18647;2021;Ciudad de Madrid;3;Retiro;31;Pacífico;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;76
18736;2021;Ciudad de Madrid;3;Retiro;32;Adelfas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;64
18821;2021;Ciudad de Madrid;3;Retiro;33;Estrella;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;103
18907;2021;Ciudad de Madrid;3;Retiro;34;Ibiza;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;49
18990;2021;Ciudad de Madrid;3;Retiro;35;Los Jerónimos;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;191
19075;2021;Ciudad de Madrid;3;Retiro;36;Niño Jesús;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;64
19351;2021;Ciudad de Madrid;4;Salamanca;41;Recoletos;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;87
19432;2021;Ciudad de Madrid;4;Salamanca;42;Goya;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;77
19514;2021;Ciudad de Madrid;4;Salamanca;43;Fuente del Berro;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;85
19598;2021;Ciudad de Madrid;4;Salamanca;44;Guindalera;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;160
19690;2021;Ciudad de Madrid;4;Salamanca;45;Lista;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;52
19768;2021;Ciudad de Madrid;4;Salamanca;46;Castellana;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;77
20043;2021;Ciudad de Madrid;5;Chamartín;51;El Viso;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;171
20124;2021;Ciudad de Madrid;5;Chamartín;52;Prosperidad;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;104
20208;2021;Ciudad de Madrid;5;Chamartín;53;Ciudad Jardín;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;76
20295;2021;Ciudad de Madrid;5;Chamartín;54;Hispanoamérica;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;171
20377;2021;Ciudad de Madrid;5;Chamartín;55;Nueva España;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;179
20461;2021;Ciudad de Madrid;5;Chamartín;56;Castilla;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;216
20743;2021;Ciudad de Madrid;6;Tetuán;61;Bellas Vistas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;72
20829;2021;Ciudad de Madrid;6;Tetuán;62;Cuatro Caminos;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;119
20912;2021;Ciudad de Madrid;6;Tetuán;63;Castillejos;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;70
20996;2021;Ciudad de Madrid;6;Tetuán;64;Almenara;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;100
21089;2021;Ciudad de Madrid;6;Tetuán;65;Valdeacederas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;116
21175;2021;Ciudad de Madrid;6;Tetuán;66;Berruguete;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;61
21459;2021;Ciudad de Madrid;7;Chamberí;71;Gaztambide;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;51
21542;2021;Ciudad de Madrid;7;Chamberí;72;Arapiles;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;58
21629;2021;Ciudad de Madrid;7;Chamberí;73;Trafalgar;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;61
21713;2021;Ciudad de Madrid;7;Chamberí;74;Almagro;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;94
21797;2021;Ciudad de Madrid;7;Chamberí;75;Ríos Rosas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;98
21880;2021;Ciudad de Madrid;7;Chamberí;76;Vallehermoso;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107
22176;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;81;El Pardo;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;18758
22257;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;138
22332;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;83;Peñagrande;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;289
22421;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;84;Pilar;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;136
22510;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;85;La Paz;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;215
22598;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;86;Valverde;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;898
22687;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;87;Mirasierra;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;699
22772;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;88;El Goloso;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;2649
23058;2021;Ciudad de Madrid;9;Moncloa-Aravaca;91;Casa de Campo;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1746
23146;2021;Ciudad de Madrid;9;Moncloa-Aravaca;92;Argüelles;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;76
23231;2021;Ciudad de Madrid;9;Moncloa-Aravaca;93;Ciudad Universitaria;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1425
23310;2021;Ciudad de Madrid;9;Moncloa-Aravaca;94;Valdezarza;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;140
23398;2021;Ciudad de Madrid;9;Moncloa-Aravaca;95;Valdemarín;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;330
23474;2021;Ciudad de Madrid;9;Moncloa-Aravaca;96;El Plantío;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;353
23552;2021;Ciudad de Madrid;9;Moncloa-Aravaca;97;Aravaca;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;583
23849;2021;Ciudad de Madrid;10;Latina;101;Los Cármenes;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;129
23935;2021;Ciudad de Madrid;10;Latina;102;Puerta del Ángel;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;138
24021;2021;Ciudad de Madrid;10;Latina;103;Lucero;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;168
24106;2021;Ciudad de Madrid;10;Latina;104;Aluche;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;285
24193;2021;Ciudad de Madrid;10;Latina;105;Campamento;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;919
24274;2021;Ciudad de Madrid;10;Latina;106;Cuatro Vientos;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;543
24354;2021;Ciudad de Madrid;10;Latina;107;Águilas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;361
24651;2021;Ciudad de Madrid;11;Carabanchel;111;Comillas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;67
24733;2021;Ciudad de Madrid;11;Carabanchel;112;Opañel;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;111
24819;2021;Ciudad de Madrid;11;Carabanchel;113;San Isidro;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;190
24910;2021;Ciudad de Madrid;11;Carabanchel;114;Vista Alegre;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;159
25000;2021;Ciudad de Madrid;11;Carabanchel;115;Puerta Bonita;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;161
25085;2021;Ciudad de Madrid;11;Carabanchel;116;Buenavista;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;561
25173;2021;Ciudad de Madrid;11;Carabanchel;117;Abrantes;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;156
25458;2021;Ciudad de Madrid;12;Usera;121;Orcasitas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;136
25546;2021;Ciudad de Madrid;12;Usera;122;Orcasur;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;139
25635;2021;Ciudad de Madrid;12;Usera;123;San Fermín;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;148
25720;2021;Ciudad de Madrid;12;Usera;124;Almendrales;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;78
25804;2021;Ciudad de Madrid;12;Usera;125;Moscardó;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;91
25892;2021;Ciudad de Madrid;12;Usera;126;Zofío;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;77
25980;2021;Ciudad de Madrid;12;Usera;127;Pradolongo;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;110
26269;2021;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;597
26362;2021;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107
26451;2021;Ciudad de Madrid;13;Puente de Vallecas;133;Palomeras Bajas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;172
26540;2021;Ciudad de Madrid;13;Puente de Vallecas;134;Palomeras Sureste;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;311
26632;2021;Ciudad de Madrid;13;Puente de Vallecas;135;Portazgo;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;125
26715;2021;Ciudad de Madrid;13;Puente de Vallecas;136;Numancia;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;185
27008;2021;Ciudad de Madrid;14;Moratalaz;141;Pavones;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;101
27098;2021;Ciudad de Madrid;14;Moratalaz;142;Horcajo;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;75
27173;2021;Ciudad de Madrid;14;Moratalaz;143;Marroquina;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;179
27253;2021;Ciudad de Madrid;14;Moratalaz;144;Media Legua;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;100
27341;2021;Ciudad de Madrid;14;Moratalaz;145;Fontarrón;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;96
27426;2021;Ciudad de Madrid;14;Moratalaz;146;Vinateros;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;59
27715;2021;Ciudad de Madrid;15;Ciudad Lineal;151;Ventas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;320
27803;2021;Ciudad de Madrid;15;Ciudad Lineal;152;Pueblo Nuevo;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;232
27890;2021;Ciudad de Madrid;15;Ciudad Lineal;153;Quintana;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;72
27970;2021;Ciudad de Madrid;15;Ciudad Lineal;154;Concepción;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;89
28057;2021;Ciudad de Madrid;15;Ciudad Lineal;155;San Pascual;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;105
28144;2021;Ciudad de Madrid;15;Ciudad Lineal;156;San Juan Bautista;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;101
28228;2021;Ciudad de Madrid;15;Ciudad Lineal;157;Colina;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;56
28304;2021;Ciudad de Madrid;15;Ciudad Lineal;158;Atalaya;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;25
28378;2021;Ciudad de Madrid;15;Ciudad Lineal;159;Costillares;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;143
28672;2021;Ciudad de Madrid;16;Hortaleza;161;Palomas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;113
28750;2021;Ciudad de Madrid;16;Hortaleza;162;Piovera;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;314
28829;2021;Ciudad de Madrid;16;Hortaleza;163;Canillas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;252
28923;2021;Ciudad de Madrid;16;Hortaleza;164;Pinar del Rey;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;266
29011;2021;Ciudad de Madrid;16;Hortaleza;165;Apóstol Santiago;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;121
29100;2021;Ciudad de Madrid;16;Hortaleza;166;Valdefuentes;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1676
29395;2021;Ciudad de Madrid;17;Villaverde;171;Villaverde Alto, Casco Histórico de Villaverde;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;925
29493;2021;Ciudad de Madrid;17;Villaverde;172;San Cristóbal;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;108
29579;2021;Ciudad de Madrid;17;Villaverde;173;Butarque;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;638
29662;2021;Ciudad de Madrid;17;Villaverde;174;Los Rosales;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;154
29753;2021;Ciudad de Madrid;17;Villaverde;175;Ángeles;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;194
30040;2021;Ciudad de Madrid;18;Villa de Vallecas;181;Casco Histórico de Vallecas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;4305
30134;2021;Ciudad de Madrid;18;Villa de Vallecas;182;Santa Eugenia;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;208
30222;2021;Ciudad de Madrid;18;Villa de Vallecas;183;Ensanche de Vallecas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;634
30502;2021;Ciudad de Madrid;19;Vicálvaro;191;Casco Histórico de Vicálvaro;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;2149
30595;2021;Ciudad de Madrid;19;Vicálvaro;192;Valdebernardo;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;256
30689;2021;Ciudad de Madrid;19;Vicálvaro;193;Valderrivas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;64
30767;2021;Ciudad de Madrid;19;Vicálvaro;194;El Cañaveral;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1057
31044;2021;Ciudad de Madrid;20;San Blas-Canillejas;201;Simancas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;228
31127;2021;Ciudad de Madrid;20;San Blas-Canillejas;202;Hellín;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;55
31210;2021;Ciudad de Madrid;20;San Blas-Canillejas;203;Amposta;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;37
31292;2021;Ciudad de Madrid;20;San Blas-Canillejas;204;Arcos;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;131
31377;2021;Ciudad de Madrid;20;San Blas-Canillejas;205;Rosas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;930
31462;2021;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;502
31546;2021;Ciudad de Madrid;20;San Blas-Canillejas;207;Canillejas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;160
31634;2021;Ciudad de Madrid;20;San Blas-Canillejas;208;El Salvador;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;188
31911;2021;Ciudad de Madrid;21;Barajas;211;Alameda de Osuna;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;197
31999;2021;Ciudad de Madrid;21;Barajas;212;Aeropuerto;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;2963
32076;2021;Ciudad de Madrid;21;Barajas;213;Casco Histórico de Barajas;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;55
32156;2021;Ciudad de Madrid;21;Barajas;214;Timón;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;509
32236;2021;Ciudad de Madrid;21;Barajas;215;Corralejos;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;468
32712;2022;Ciudad de Madrid;1;Centro;11;Palacio;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;147
32803;2022;Ciudad de Madrid;1;Centro;12;Embajadores;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;103
32890;2022;Ciudad de Madrid;1;Centro;13;Cortes;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;59
32969;2022;Ciudad de Madrid;1;Centro;14;Justicia;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;74
33059;2022;Ciudad de Madrid;1;Centro;15;Universidad;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;95
33149;2022;Ciudad de Madrid;1;Centro;16;Sol;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;45
33407;2022;Ciudad de Madrid;2;Arganzuela;21;Imperial;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;97
33490;2022;Ciudad de Madrid;2;Arganzuela;22;Acacias;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107
33575;2022;Ciudad de Madrid;2;Arganzuela;23;Chopera;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;57
33660;2022;Ciudad de Madrid;2;Arganzuela;24;Legazpi;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;141
33742;2022;Ciudad de Madrid;2;Arganzuela;25;Delicias;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;105
33823;2022;Ciudad de Madrid;2;Arganzuela;26;Palos de la Frontera;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;65
